     # Tempo                      POP_NUMERICA                      PARC_REATIVA                      PAR_TEMPORAL                      P_DIFUSIVA_X                      P_DIFUSIVA_Y                      _____RESIDUO                      OCUPACAO_NUM                      ERRO_ESTACIO
      2.6000                        0.6515E+06                        0.4439E+03                       -0.1275E+05                       -0.1000E+05                       -0.3457E+04                        0.2619E+03                       61.10839844                        0.00035491
      2.6050                        0.6515E+06                        0.4445E+03                       -0.1194E+05                       -0.9675E+04                       -0.2797E+04                        0.8485E+02                       61.11450195                        0.00035454
      2.6100                        0.6515E+06                        0.4452E+03                       -0.1305E+05                       -0.9947E+04                       -0.3611E+04                        0.6712E+02                       61.12060547                        0.00035417
      2.6150                        0.6514E+06                        0.4459E+03                       -0.1187E+05                       -0.9443E+04                       -0.3079E+04                        0.2044E+03                       61.12060547                        0.00035380
      2.6200                        0.6514E+06                        0.4465E+03                       -0.1151E+05                       -0.8501E+04                       -0.3399E+04                        0.5832E+02                       61.12670898                        0.00035343
      2.6250                        0.6514E+06                        0.4472E+03                       -0.1238E+05                       -0.9578E+04                       -0.3328E+04                        0.7522E+02                       61.12670898                        0.00035306
      2.6300                        0.6514E+06                        0.4478E+03                       -0.1317E+05                       -0.1013E+05                       -0.3426E+04                        0.6450E+02                       61.12670898                        0.00035270
      2.6350                        0.6513E+06                        0.4485E+03                       -0.1364E+05                       -0.1004E+05                       -0.3911E+04                        0.1335E+03                       61.12670898                        0.00035233
      2.6400                        0.6513E+06                        0.4491E+03                       -0.1284E+05                       -0.9753E+04                       -0.3617E+04                        0.7758E+02                       61.12670898                        0.00035197
      2.6450                        0.6513E+06                        0.4498E+03                       -0.1293E+05                       -0.9796E+04                       -0.3747E+04                        0.1652E+03                       61.12670898                        0.00035161
      2.6500                        0.6512E+06                        0.4504E+03                       -0.1587E+05                       -0.1069E+05                       -0.5544E+04                        0.8286E+02                       61.12670898                        0.00035125
      2.6550                        0.6512E+06                        0.4511E+03                       -0.1058E+05                       -0.6226E+04                       -0.4789E+04                        0.1367E+02                       61.12670898                        0.00035089
      2.6600                        0.6512E+06                        0.4517E+03                       -0.1350E+05                       -0.1011E+05                       -0.3748E+04                        0.1002E+03                       61.12670898                        0.00035054
      2.6650                        0.6512E+06                        0.4524E+03                       -0.1342E+05                       -0.1017E+05                       -0.3694E+04                        0.9309E+01                       61.12670898                        0.00035019
      2.6700                        0.6511E+06                        0.4530E+03                       -0.1339E+05                       -0.1014E+05                       -0.3599E+04                        0.9957E+02                       61.12670898                        0.00034984
      2.6750                        0.6511E+06                        0.4537E+03                       -0.8238E+04                       -0.4361E+04                       -0.4308E+04                        0.2284E+02                       61.12670898                        0.00034950
      2.6800                        0.6511E+06                        0.4543E+03                       -0.1246E+05                       -0.9998E+04                       -0.2970E+04                        0.5780E+02                       61.12670898                        0.00034915
      2.6850                        0.6511E+06                        0.4550E+03                       -0.1384E+05                       -0.1070E+05                       -0.3668E+04                        0.7015E+02                       61.13891602                        0.00034881
      2.6900                        0.6510E+06                        0.4556E+03                       -0.1356E+05                       -0.1057E+05                       -0.3570E+04                        0.1256E+03                       61.13891602                        0.00034847
      2.6950                        0.6510E+06                        0.4563E+03                       -0.1366E+05                       -0.1059E+05                       -0.3547E+04                        0.2666E+02                       61.17553711                        0.00034814
      2.7000                        0.6510E+06                        0.4569E+03                       -0.1937E+05                       -0.1574E+05                       -0.3967E+04                        0.1274E+03                       61.18774414                        0.00034781
      2.7050                        0.6510E+06                        0.4576E+03                       -0.1598E+05                       -0.1310E+05                       -0.3122E+04                        0.2166E+03                       61.18774414                        0.00034748
      2.7100                        0.6509E+06                        0.4582E+03                       -0.1501E+05                       -0.1202E+05                       -0.3466E+04                        0.1963E+02                       61.20605469                        0.00034716
      2.7150                        0.6509E+06                        0.4589E+03                       -0.1536E+05                       -0.1194E+05                       -0.3913E+04                        0.2792E+02                       61.20605469                        0.00034684
      2.7200                        0.6509E+06                        0.4595E+03                       -0.1588E+05                       -0.1156E+05                       -0.4824E+04                        0.4980E+02                       61.21215820                        0.00034652
      2.7250                        0.6509E+06                        0.4602E+03                       -0.1347E+05                       -0.1069E+05                       -0.3386E+04                        0.1457E+03                       61.23046875                        0.00034621
      2.7300                        0.6508E+06                        0.4608E+03                       -0.9534E+04                       -0.7918E+04                       -0.2072E+04                        0.4733E+01                       61.24877930                        0.00034590
      2.7350                        0.6508E+06                        0.4615E+03                       -0.1449E+05                       -0.1145E+05                       -0.3541E+04                        0.3877E+02                       61.26708984                        0.00034559
      2.7400                        0.6508E+06                        0.4621E+03                       -0.1628E+05                       -0.1282E+05                       -0.3653E+04                        0.2656E+03                       61.26708984                        0.00034529
      2.7450                        0.6508E+06                        0.4628E+03                       -0.1343E+05                       -0.1094E+05                       -0.3078E+04                        0.1251E+03                       61.27319336                        0.00034500
      2.7500                        0.6507E+06                        0.4634E+03                       -0.6293E+04                       -0.8310E+04                        0.1432E+04                        0.1223E+03                       61.27929688                        0.00034470
      2.7550                        0.6507E+06                        0.4640E+03                       -0.1326E+05                       -0.1072E+05                       -0.3000E+04                        0.6522E+00                       61.29150391                        0.00034441
      2.7600                        0.6507E+06                        0.4647E+03                       -0.1399E+05                       -0.1112E+05                       -0.3278E+04                        0.5646E+02                       61.29150391                        0.00034413
      2.7650                        0.6507E+06                        0.4653E+03                       -0.1455E+05                       -0.1164E+05                       -0.3657E+04                        0.2791E+03                       61.29150391                        0.00034385
      2.7700                        0.6507E+06                        0.4660E+03                       -0.1522E+05                       -0.1204E+05                       -0.3725E+04                        0.8357E+02                       61.29760742                        0.00034358
      2.7750                        0.6506E+06                        0.4666E+03                       -0.1486E+05                       -0.1168E+05                       -0.3515E+04                        0.1253E+03                       61.29760742                        0.00034331
      2.7800                        0.6506E+06                        0.4673E+03                       -0.9757E+04                       -0.5596E+04                       -0.4644E+04                        0.1576E+02                       61.29760742                        0.00034304
      2.7850                        0.6506E+06                        0.4679E+03                       -0.1645E+05                       -0.1310E+05                       -0.3691E+04                        0.1272E+03                       61.29760742                        0.00034278
      2.7900                        0.6506E+06                        0.4685E+03                       -0.1811E+05                       -0.1569E+05                       -0.3014E+04                        0.1305E+03                       61.30371094                        0.00034253
      2.7950                        0.6505E+06                        0.4692E+03                       -0.1844E+05                       -0.1477E+05                       -0.3990E+04                        0.1557E+03                       61.30371094                        0.00034228
      2.8000                        0.6505E+06                        0.4698E+03                       -0.2053E+05                       -0.1684E+05                       -0.4130E+04                        0.3142E+02                       61.30371094                        0.00034203
      2.8050                        0.6505E+06                        0.4705E+03                       -0.2546E+05                       -0.2209E+05                       -0.3811E+04                        0.2642E+02                       61.30981445                        0.00034179
      2.8100                        0.6505E+06                        0.4711E+03                       -0.2374E+05                       -0.2005E+05                       -0.3776E+04                        0.3850E+03                       61.30981445                        0.00034156
      2.8150                        0.6505E+06                        0.4717E+03                       -0.2851E+05                       -0.2499E+05                       -0.3821E+04                        0.1705E+03                       61.30981445                        0.00034133
      2.8200                        0.6504E+06                        0.4724E+03                       -0.5822E+05                       -0.5413E+05                       -0.4308E+04                        0.2564E+03                       61.30981445                        0.00034110
      2.8250                        0.6504E+06                        0.4730E+03                       -0.1528E+06                       -0.1465E+06                       -0.5103E+04                        0.1725E+04                       61.30981445                        0.00034088
      2.8300                        0.6504E+06                        0.4737E+03                       -0.3676E+05                       -0.3268E+05                       -0.4443E+04                        0.1121E+03                       61.32812500                        0.00034067
      2.8350                        0.6504E+06                        0.4743E+03                       -0.2532E+05                       -0.2174E+05                       -0.4130E+04                        0.7217E+02                       61.33422852                        0.00034046
      2.8400                        0.6503E+06                        0.4749E+03                       -0.2328E+05                       -0.1972E+05                       -0.3930E+04                        0.1098E+03                       61.34643555                        0.00034026
      2.8450                        0.6503E+06                        0.4756E+03                       -0.2631E+05                       -0.2304E+05                       -0.3857E+04                        0.1193E+03                       61.38916016                        0.00034007
      2.8500                        0.6503E+06                        0.4762E+03                       -0.2604E+05                       -0.2221E+05                       -0.4327E+04                        0.1460E+02                       61.40747070                        0.00033988
      2.8550                        0.6503E+06                        0.4769E+03                       -0.1920E+05                       -0.1572E+05                       -0.3961E+04                        0.1555E+01                       61.41357422                        0.00033969
      2.8600                        0.6503E+06                        0.4775E+03                       -0.1700E+05                       -0.1372E+05                       -0.3823E+04                        0.6810E+02                       61.42578125                        0.00033951
      2.8650                        0.6502E+06                        0.4781E+03                       -0.1792E+05                       -0.1411E+05                       -0.4547E+04                        0.2606E+03                       61.43188477                        0.00033934
      2.8700                        0.6502E+06                        0.4788E+03                       -0.1664E+05                       -0.1338E+05                       -0.3656E+04                        0.8372E+02                       61.43188477                        0.00033918
      2.8750                        0.6502E+06                        0.4794E+03                       -0.1820E+05                       -0.1398E+05                       -0.4492E+04                        0.2052E+03                       61.43188477                        0.00033901
      2.8800                        0.6502E+06                        0.4800E+03                       -0.1815E+05                       -0.1354E+05                       -0.5082E+04                        0.2414E+01                       61.45019531                        0.00033886
      2.8850                        0.6502E+06                        0.4807E+03                       -0.1753E+05                       -0.1279E+05                       -0.5321E+04                        0.1002E+03                       61.45019531                        0.00033871
      2.8900                        0.6501E+06                        0.4813E+03                       -0.1579E+05                       -0.1218E+05                       -0.4123E+04                        0.3235E+02                       61.45629883                        0.00033857
      2.8950                        0.6501E+06                        0.4819E+03                       -0.1611E+05                       -0.1207E+05                       -0.4574E+04                        0.5154E+02                       61.50512695                        0.00033843
      2.9000                        0.6501E+06                        0.4826E+03                       -0.1569E+05                       -0.1204E+05                       -0.4122E+04                        0.1113E+02                       61.50512695                        0.00033830
      2.9050                        0.6501E+06                        0.4832E+03                       -0.1624E+05                       -0.1188E+05                       -0.4592E+04                        0.2531E+03                       61.51123047                        0.00033817
      2.9100                        0.6500E+06                        0.4838E+03                       -0.1637E+05                       -0.1210E+05                       -0.4661E+04                        0.9267E+02                       61.52343750                        0.00033805
      2.9150                        0.6500E+06                        0.4845E+03                       -0.1622E+05                       -0.1201E+05                       -0.4434E+04                        0.2605E+03                       61.52954102                        0.00033794
      2.9200                        0.6500E+06                        0.4851E+03                       -0.1568E+05                       -0.1174E+05                       -0.4477E+04                        0.5121E+02                       61.52954102                        0.00033783
      2.9250                        0.6500E+06                        0.4857E+03                       -0.1640E+05                       -0.1221E+05                       -0.4468E+04                        0.2122E+03                       61.52954102                        0.00033773
      2.9300                        0.6500E+06                        0.4864E+03                       -0.1533E+05                       -0.1237E+05                       -0.3666E+04                        0.2237E+03                       61.52954102                        0.00033763
      2.9350                        0.6499E+06                        0.4870E+03                       -0.1845E+05                       -0.1369E+05                       -0.5105E+04                        0.1507E+03                       61.52954102                        0.00033754
      2.9400                        0.6499E+06                        0.4876E+03                       -0.1811E+05                       -0.1242E+05                       -0.6544E+04                        0.3712E+03                       61.52954102                        0.00033745
      2.9450                        0.6499E+06                        0.4883E+03                       -0.2243E+05                       -0.1177E+05                       -0.1114E+05                        0.5380E+01                       61.53564453                        0.00033737
      2.9500                        0.6499E+06                        0.4889E+03                       -0.3901E+05                       -0.1220E+05                       -0.2759E+05                        0.2900E+03                       61.53564453                        0.00033730
      2.9550                        0.6499E+06                        0.4895E+03                       -0.1937E+05                       -0.1170E+05                       -0.8251E+04                        0.8481E+02                       61.53564453                        0.00033723
      2.9600                        0.6499E+06                        0.4902E+03                       -0.1603E+05                       -0.1156E+05                       -0.4985E+04                        0.3201E+02                       61.54785156                        0.00033717
      2.9650                        0.6498E+06                        0.4908E+03                       -0.1082E+05                       -0.1212E+05                        0.8720E+03                        0.6530E+02                       61.54785156                        0.00033711
      2.9700                        0.6498E+06                        0.4914E+03                       -0.1541E+05                       -0.1124E+05                       -0.4683E+04                        0.2428E+02                       61.54785156                        0.00033705
      2.9750                        0.6498E+06                        0.4920E+03                       -0.1433E+05                       -0.1122E+05                       -0.3675E+04                        0.6553E+02                       61.57836914                        0.00033701
      2.9800                        0.6498E+06                        0.4927E+03                       -0.1582E+05                       -0.1188E+05                       -0.4262E+04                        0.1638E+03                       61.58447266                        0.00033696
      2.9850                        0.6498E+06                        0.4933E+03                       -0.1956E+05                       -0.1433E+05                       -0.5867E+04                        0.1423E+03                       61.58447266                        0.00033693
      2.9900                        0.6497E+06                        0.4939E+03                       -0.1528E+05                       -0.1242E+05                       -0.3493E+04                        0.1368E+03                       61.59667969                        0.00033689
      2.9950                        0.6497E+06                        0.4946E+03                       -0.1948E+05                       -0.1501E+05                       -0.4952E+04                        0.8804E+01                       61.82861328                        0.00033687
      3.0000                        0.6497E+06                        0.4952E+03                       -0.1637E+05                       -0.1292E+05                       -0.4184E+04                        0.2298E+03                       61.83471680                        0.00033684
      3.0050                        0.6497E+06                        0.4958E+03                        0.1294E+07                        0.5135E+06                        0.7795E+06                        0.9283E+02                       61.84082031                        0.00033682
      3.0100                        0.6497E+06                        0.4964E+03                       -0.2736E+05                       -0.2325E+05                       -0.4268E+04                        0.3391E+03                       61.91406250                        0.00033681
      3.0150                        0.6497E+06                        0.4971E+03                       -0.2280E+05                       -0.1925E+05                       -0.4085E+04                        0.3819E+02                       61.91406250                        0.00033680
      3.0200                        0.6496E+06                        0.4977E+03                       -0.1516E+05                       -0.1183E+05                       -0.3656E+04                        0.1723E+03                       61.92016602                        0.00033680
      3.0250                        0.6496E+06                        0.4983E+03                       -0.1941E+05                       -0.1330E+05                       -0.6645E+04                        0.3154E+02                       61.94458008                        0.00033679
      3.0300                        0.6496E+06                        0.4989E+03                       -0.1452E+05                       -0.1101E+05                       -0.3917E+04                        0.9311E+02                       61.95068359                        0.00033680
      3.0350                        0.6496E+06                        0.4996E+03                       -0.1537E+05                       -0.1137E+05                       -0.4382E+04                        0.1156E+03                       61.95678711                        0.00033681
      3.0400                        0.6496E+06                        0.5002E+03                       -0.1503E+05                       -0.1117E+05                       -0.4104E+04                        0.2504E+03                       61.96899414                        0.00033682
      3.0450                        0.6495E+06                        0.5008E+03                       -0.1392E+05                       -0.1022E+05                       -0.4239E+04                        0.4000E+02                       61.96899414                        0.00033683
      3.0500                        0.6495E+06                        0.5014E+03                       -0.1332E+05                       -0.1004E+05                       -0.3758E+04                        0.2425E+02                       61.96899414                        0.00033685
      3.0550                        0.6495E+06                        0.5021E+03                       -0.1254E+05                       -0.9382E+04                       -0.3460E+04                        0.2014E+03                       61.98730469                        0.00033687
      3.0600                        0.6495E+06                        0.5027E+03                       -0.1288E+05                       -0.9995E+04                       -0.3545E+04                        0.1588E+03                       62.01171875                        0.00033690
      3.0650                        0.6495E+06                        0.5033E+03                       -0.1348E+05                       -0.1029E+05                       -0.3711E+04                        0.1216E+02                       62.03613281                        0.00033693
      3.0700                        0.6495E+06                        0.5039E+03                       -0.2920E+06                       -0.9629E+05                       -0.1962E+06                        0.5384E+02                       62.03613281                        0.00033696
      3.0750                        0.6494E+06                        0.5046E+03                       -0.1325E+05                       -0.1033E+05                       -0.3718E+04                        0.2870E+03                       62.03613281                        0.00033700
      3.0800                        0.6494E+06                        0.5052E+03                       -0.1348E+05                       -0.1025E+05                       -0.3647E+04                        0.8843E+02                       62.04223633                        0.00033704
      3.0850                        0.6494E+06                        0.5058E+03                       -0.1402E+05                       -0.1027E+05                       -0.4186E+04                        0.7463E+02                       62.07275391                        0.00033708
      3.0900                        0.6494E+06                        0.5064E+03                       -0.1236E+05                       -0.9850E+04                       -0.2973E+04                        0.4453E+02                       62.08496094                        0.00033713
      3.0950                        0.6494E+06                        0.5070E+03                       -0.1565E+05                       -0.1232E+05                       -0.3969E+04                        0.1319E+03                       62.17041016                        0.00033717
      3.1000                        0.6494E+06                        0.5077E+03                       -0.1291E+05                       -0.1014E+05                       -0.3370E+04                        0.9118E+02                       62.20703125                        0.00033722
      3.1050                        0.6494E+06                        0.5083E+03                       -0.1357E+05                       -0.1032E+05                       -0.3735E+04                        0.1978E+02                       62.20703125                        0.00033728
      3.1100                        0.6493E+06                        0.5089E+03                       -0.1552E+05                       -0.1178E+05                       -0.4169E+04                        0.8464E+02                       62.20703125                        0.00033733
      3.1150                        0.6493E+06                        0.5095E+03                       -0.1363E+05                       -0.1049E+05                       -0.3509E+04                        0.1359E+03                       62.21313477                        0.00033739
      3.1200                        0.6493E+06                        0.5101E+03                       -0.1363E+05                       -0.1060E+05                       -0.3771E+04                        0.2318E+03                       62.26196289                        0.00033745
      3.1250                        0.6493E+06                        0.5107E+03                       -0.1605E+05                       -0.1075E+05                       -0.5719E+04                        0.9559E+02                       62.26806641                        0.00033751
      3.1300                        0.6493E+06                        0.5114E+03                       -0.1488E+05                       -0.1120E+05                       -0.4037E+04                        0.1511E+03                       62.27416992                        0.00033757
      3.1350                        0.6493E+06                        0.5120E+03                       -0.1499E+05                       -0.1134E+05                       -0.3940E+04                        0.2249E+03                       62.28027344                        0.00033764
      3.1400                        0.6492E+06                        0.5126E+03                       -0.1141E+05                       -0.1048E+05                       -0.1263E+04                        0.1703E+03                       62.28027344                        0.00033771
      3.1450                        0.6492E+06                        0.5132E+03                       -0.1375E+05                       -0.1044E+05                       -0.3739E+04                        0.8386E+02                       62.28027344                        0.00033777
      3.1500                        0.6492E+06                        0.5138E+03                       -0.1435E+05                       -0.1106E+05                       -0.3803E+04                        0.6491E+01                       62.28027344                        0.00033784
      3.1550                        0.6492E+06                        0.5144E+03                       -0.1343E+05                       -0.1034E+05                       -0.3531E+04                        0.7168E+02                       62.28637695                        0.00033791
      3.1600                        0.6492E+06                        0.5151E+03                       -0.1451E+05                       -0.1083E+05                       -0.3959E+04                        0.2312E+03                       62.28637695                        0.00033799
      3.1650                        0.6492E+06                        0.5157E+03                       -0.1631E+05                       -0.1286E+05                       -0.3927E+04                        0.3554E+02                       62.28637695                        0.00033806
      3.1700                        0.6492E+06                        0.5163E+03                       -0.4438E+04                       -0.2641E+05                        0.2152E+05                        0.5682E+02                       62.28637695                        0.00033813
      3.1750                        0.6491E+06                        0.5169E+03                       -0.1780E+05                       -0.1163E+05                       -0.6471E+04                        0.2110E+03                       62.28637695                        0.00033821
      3.1800                        0.6491E+06                        0.5175E+03                       -0.1480E+05                       -0.1123E+05                       -0.4251E+04                        0.1605E+03                       62.28637695                        0.00033828
      3.1850                        0.6491E+06                        0.5181E+03                       -0.1348E+05                       -0.1053E+05                       -0.3315E+04                        0.1546E+03                       62.28637695                        0.00033836
      3.1900                        0.6491E+06                        0.5187E+03                       -0.1686E+05                       -0.1286E+05                       -0.4546E+04                        0.3643E+02                       62.28637695                        0.00033843
      3.1950                        0.6491E+06                        0.5193E+03                       -0.1439E+05                       -0.1125E+05                       -0.3682E+04                        0.2023E+02                       62.28637695                        0.00033851
      3.2000                        0.6491E+06                        0.5200E+03                       -0.1508E+05                       -0.1148E+05                       -0.4108E+04                        0.1955E+02                       62.28637695                        0.00033858
      3.2050                        0.6491E+06                        0.5206E+03                       -0.1584E+05                       -0.1238E+05                       -0.3860E+04                        0.1221E+03                       62.28637695                        0.00033866
      3.2100                        0.6490E+06                        0.5212E+03                       -0.1524E+05                       -0.1193E+05                       -0.3802E+04                        0.2600E+02                       62.28637695                        0.00033874
      3.2150                        0.6490E+06                        0.5218E+03                       -0.1634E+05                       -0.1290E+05                       -0.4012E+04                        0.4845E+02                       62.29248047                        0.00033881
      3.2200                        0.6490E+06                        0.5224E+03                       -0.1476E+05                       -0.1169E+05                       -0.3837E+04                        0.2414E+03                       62.30468750                        0.00033889
      3.2250                        0.6490E+06                        0.5230E+03                       -0.1442E+05                       -0.1113E+05                       -0.4003E+04                        0.1901E+03                       62.32299805                        0.00033896
      3.2300                        0.6490E+06                        0.5236E+03                       -0.1407E+05                       -0.1102E+05                       -0.3680E+04                        0.1060E+03                       62.32299805                        0.00033903
      3.2350                        0.6490E+06                        0.5242E+03                       -0.1154E+05                       -0.1021E+05                       -0.1881E+04                        0.2624E+02                       62.32299805                        0.00033911
      3.2400                        0.6490E+06                        0.5248E+03                       -0.1979E+05                       -0.1464E+05                       -0.5541E+04                        0.1376E+03                       62.32299805                        0.00033918
      3.2450                        0.6490E+06                        0.5254E+03                       -0.1389E+05                       -0.1139E+05                       -0.3283E+04                        0.2555E+03                       62.32299805                        0.00033925
      3.2500                        0.6489E+06                        0.5260E+03                       -0.1513E+05                       -0.1157E+05                       -0.3869E+04                        0.2110E+03                       62.32299805                        0.00033932
      3.2550                        0.6489E+06                        0.5266E+03                       -0.1457E+05                       -0.1108E+05                       -0.4017E+04                        0.3959E+01                       62.32299805                        0.00033939
      3.2600                        0.6489E+06                        0.5272E+03                       -0.1461E+05                       -0.1080E+05                       -0.3856E+04                        0.4831E+03                       62.32299805                        0.00033946
      3.2650                        0.6489E+06                        0.5278E+03                        0.6240E+04                       -0.6118E+04                        0.1164E+05                        0.1859E+03                       62.32910156                        0.00033952
      3.2700                        0.6489E+06                        0.5284E+03                       -0.1551E+05                       -0.1185E+05                       -0.4074E+04                        0.1104E+03                       62.33520508                        0.00033959
      3.2750                        0.6489E+06                        0.5291E+03                       -0.1508E+05                       -0.1143E+05                       -0.4030E+04                        0.1468E+03                       62.33520508                        0.00033965
      3.2800                        0.6489E+06                        0.5297E+03                       -0.1686E+05                       -0.1166E+05                       -0.5532E+04                        0.1930E+03                       62.33520508                        0.00033971
      3.2850                        0.6489E+06                        0.5303E+03                       -0.1829E+05                       -0.1415E+05                       -0.4655E+04                        0.1570E+02                       62.34741211                        0.00033977
      3.2900                        0.6488E+06                        0.5309E+03                       -0.1886E+05                       -0.1375E+05                       -0.5807E+04                        0.1690E+03                       62.34741211                        0.00033983
      3.2950                        0.6488E+06                        0.5315E+03                       -0.1550E+05                       -0.1203E+05                       -0.3938E+04                        0.6882E+02                       62.35351562                        0.00033988
      3.3000                        0.6488E+06                        0.5321E+03                       -0.2303E+05                       -0.1677E+05                       -0.6558E+04                        0.2346E+03                       62.35351562                        0.00033994
      3.3050                        0.6488E+06                        0.5327E+03                       -0.1583E+05                       -0.1219E+05                       -0.4044E+04                        0.1287E+03                       62.35351562                        0.00033999
      3.3100                        0.6488E+06                        0.5333E+03                       -0.1521E+05                       -0.1206E+05                       -0.3758E+04                        0.7801E+02                       62.35351562                        0.00034004
      3.3150                        0.6488E+06                        0.5339E+03                       -0.1819E+05                       -0.1428E+05                       -0.4531E+04                        0.8957E+02                       62.35961914                        0.00034008
      3.3200                        0.6488E+06                        0.5345E+03                       -0.1641E+05                       -0.1307E+05                       -0.3749E+04                        0.1233E+03                       62.35961914                        0.00034013
      3.3250                        0.6488E+06                        0.5350E+03                       -0.1726E+05                       -0.1391E+05                       -0.3964E+04                        0.7622E+02                       62.35961914                        0.00034017
      3.3300                        0.6488E+06                        0.5356E+03                       -0.1734E+05                       -0.1403E+05                       -0.3713E+04                        0.1264E+03                       62.36572266                        0.00034021
      3.3350                        0.6487E+06                        0.5362E+03                       -0.1981E+05                       -0.1507E+05                       -0.5221E+04                        0.5198E+02                       62.36572266                        0.00034025
      3.3400                        0.6487E+06                        0.5368E+03                       -0.2207E+05                       -0.1659E+05                       -0.5865E+04                        0.1539E+03                       62.36572266                        0.00034028
      3.3450                        0.6487E+06                        0.5374E+03                       -0.2341E+05                       -0.1919E+05                       -0.4305E+04                        0.4498E+03                       62.36572266                        0.00034031
      3.3500                        0.6487E+06                        0.5380E+03                       -0.2815E+05                       -0.2505E+05                       -0.4247E+04                        0.6094E+03                       62.38403320                        0.00034034
      3.3550                        0.6487E+06                        0.5386E+03                       -0.7397E+05                       -0.6953E+05                       -0.3872E+04                        0.1103E+04                       62.38403320                        0.00034036
      3.3600                        0.6487E+06                        0.5392E+03                       -0.9919E+05                       -0.9925E+05                       -0.3668E+04                        0.3189E+04                       62.39624023                        0.00034039
      3.3650                        0.6487E+06                        0.5398E+03                       -0.4395E+05                       -0.3941E+05                       -0.4254E+04                        0.8321E+03                       62.39624023                        0.00034040
      3.3700                        0.6487E+06                        0.5404E+03                       -0.2773E+05                       -0.2393E+05                       -0.4551E+04                        0.2129E+03                       62.39624023                        0.00034042
      3.3750                        0.6487E+06                        0.5410E+03                       -0.2340E+05                       -0.1897E+05                       -0.4821E+04                        0.1441E+03                       62.40234375                        0.00034043
      3.3800                        0.6487E+06                        0.5416E+03                       -0.2240E+05                       -0.1703E+05                       -0.5725E+04                        0.1867E+03                       62.40234375                        0.00034044
      3.3850                        0.6486E+06                        0.5422E+03                       -0.6982E+02                       -0.8380E+04                        0.7901E+04                        0.1328E+03                       62.40234375                        0.00034045
