    285.1433        104.6810
    286.0287        105.8787
    286.9457        107.1410
    287.8862        108.4626
    288.8421        109.8386
    289.8052        111.2638
    290.7675        112.7330
    291.7207        114.2411
    292.6568        115.7829
    293.5677        117.3533
    294.4453        118.9472
    295.2812        120.5594
    296.0676        122.1848
    296.7962        123.8183
    297.4590        125.4546
    298.0477        127.0887
    298.5543        128.7155
    298.9706        130.3297
    299.2886        131.9262
    299.5000        133.5000
    299.5995        135.0466
    299.5929        136.5649
    299.4884        138.0545
    299.2946        139.5149
    299.0199        140.9458
    298.6727        142.3468
    298.2615        143.7174
    297.7946        145.0574
    297.2806        146.3662
    296.7277        147.6435
    296.1446        148.8889
    295.5396        150.1020
    294.9211        151.2823
    294.2975        152.4296
    293.6774        153.5434
    293.0690        154.6232
    292.4810        155.6688
    291.9216        156.6796
    291.3994        157.6554
    290.9227        158.5956
    290.5000        159.5000
    290.1376        160.3693
    289.8334        161.2090
    289.5832        162.0259
    289.3827        162.8266
    289.2278        163.6181
    289.1142        164.4068
    289.0378        165.1997
    288.9941        166.0034
    288.9792        166.8247
    288.9887        167.6703
    289.0184        168.5469
    289.0642        169.4612
    289.1217        170.4200
    289.1868        171.4301
    289.2552        172.4981
    289.3228        173.6308
    289.3853        174.8349
    289.4385        176.1171
    289.4782        177.4842
    289.5000        178.9430
    289.5000        180.5000
    289.4751        182.1592
    289.4280        183.9124
    289.3625        185.7488
    289.2825        187.6573
    289.1919        189.6270
    289.0948        191.6468
    288.9949        193.7059
    288.8962        195.7932
    288.8026        197.8976
    288.7180        200.0084
    288.6464        202.1144
    288.5915        204.2048
    288.5574        206.2684
    288.5479        208.2944
    288.5670        210.2718
    288.6185        212.1896
    288.7065        214.0368
    288.8346        215.8024
    289.0070        217.4754
    289.2275        219.0450
    289.5000        220.5000
    289.8268        221.8338
    290.2040        223.0566
    290.6259        224.1830
    291.0870        225.2273
    291.5816        226.2043
    292.1042        227.1283
    292.6492        228.0138
    293.2110        228.8754
    293.7840        229.7276
    294.3626        230.5849
    294.9413        231.4618
    295.5144        232.3728
    296.0764        233.3324
    296.6216        234.3551
    297.1445        235.4554
    297.6394        236.6479
    298.1009        237.9470
    298.5233        239.3672
    298.9010        240.9232
    299.2284        242.6292
    299.5000        244.5000
    299.7116        246.5453
    299.8654        248.7564
    299.9648        251.1200
    300.0134        253.6226
    300.0146        256.2510
    299.9722        258.9917
    299.8896        261.8315
    299.7704        264.7569
    299.6181        267.7545
    299.4362        270.8111
    299.2284        273.9132
    298.9981        277.0475
    298.7489        280.2007
    298.4843        283.3593
    298.2079        286.5100
    297.9232        289.6395
    297.6339        292.7343
    297.3433        295.7811
    297.0551        298.7666
    296.7728        301.6773
    296.5000        304.5000
    296.2400        307.2239
    295.9954        309.8490
    295.7686        312.3781
    295.5621        314.8136
    295.3784        317.1584
    295.2196        319.4150
    295.0885        321.5862
    294.9873        323.6746
    294.9185        325.6828
    294.8845        327.6136
    294.8877        329.4695
    294.9306        331.2533
    295.0155        332.9676
    295.1449        334.6151
    295.3212        336.1984
    295.5469        337.7202
    295.8243        339.1832
    296.1559        340.5900
    296.5441        341.9433
    296.9914        343.2458
    297.5000        344.5000
    298.0713        345.7096
    298.7018        346.8816
    299.3864        348.0238
    300.1205        349.1443
    300.8991        350.2507
    301.7176        351.3511
    302.5711        352.4534
    303.4548        353.5654
    304.3639        354.6950
    305.2935        355.8502
    306.2389        357.0388
    307.1952        358.2686
    308.1576        359.5478
    309.1213        360.8841
    310.0815        362.2853
    311.0335        363.7594
    311.9723        365.3144
    312.8932        366.9580
    313.7913        368.6983
    314.6618        370.5429
    315.5000        372.5000
    316.3016        374.5748
    317.0647        376.7621
    317.7879        379.0544
    318.4701        381.4438
    319.1097        383.9229
    319.7057        386.4838
    320.2565        389.1188
    320.7610        391.8205
    321.2178        394.5810
    321.6255        397.3925
    321.9830        400.2476
    322.2888        403.1385
    322.5416        406.0575
    322.7402        408.9969
    322.8831        411.9491
    322.9692        414.9063
    322.9970        417.8610
    322.9654        420.8054
    322.8728        423.7318
    322.7182        426.6326
    322.5000        429.5000
    322.2182        432.3270
    321.8771        435.1086
    321.4824        437.8404
    321.0394        440.5180
    320.5538        443.1372
    320.0310        445.6934
    319.4767        448.1823
    318.8964        450.5994
    318.2956        452.9404
    317.6797        455.2010
    317.0544        457.3766
    316.4252        459.4630
    315.7977        461.4558
    315.1773        463.3505
    314.5696        465.1428
    313.9801        466.8284
    313.4144        468.4026
    312.8780        469.8613
    312.3764        471.2000
    311.9153        472.4144
    311.5000        473.5000
    311.1349        474.4549
    310.8192        475.2870
    310.5509        476.0067
    310.3279        476.6241
    310.1482        477.1498
    310.0097        477.5940
    309.9106        477.9670
    309.8485        478.2791
    309.8217        478.5408
    309.8279        478.7622
    309.8652        478.9538
    309.9316        479.1259
    310.0250        479.2888
    310.1433        479.4528
    310.2846        479.6282
    310.4468        479.8255
    310.6279        480.0548
    310.8257        480.3267
    311.0384        480.6512
    311.2639        481.0389
    311.5000        481.5000
    311.7447        482.0424
    311.9956        482.6640
    312.2500        483.3603
    312.5053        484.1267
    312.7591        484.9588
    313.0086        485.8520
    313.2514        486.8018
    313.4849        487.8035
    313.7064        488.8528
    313.9135        489.9450
    314.1035        491.0757
    314.2740        492.2403
    314.4222        493.4343
    314.5456        494.6531
    314.6417        495.8922
    314.7079        497.1472
    314.7416        498.4134
    314.7402        499.6863
    314.7012        500.9614
    314.6220        502.2341
    314.5000        503.5000
    314.3340        504.7556
    314.1286        506.0017
    313.8895        507.2403
    313.6226        508.4734
    313.3337        509.7030
    313.0287        510.9311
    312.7135        512.1595
    312.3938        513.3903
    312.0756        514.6254
    311.7648        515.8668
    311.4670        517.1164
    311.1883        518.3763
    310.9344        519.6484
    310.7112        520.9347
    310.5246        522.2370
    310.3803        523.5575
    310.2844        524.8981
    310.2425        526.2606
    310.2606        527.6471
    310.3445        529.0596
    310.5000        530.5000
    310.7309        531.9693
    311.0320        533.4645
    311.3962        534.9817
    311.8163        536.5168
    312.2849        538.0659
    312.7949        539.6249
    313.3392        541.1899
    313.9103        542.7570
    314.5012        544.3221
    315.1046        545.8812
    315.7132        547.4304
    316.3199        548.9656
    316.9173        550.4831
    317.4984        551.9786
    318.0558        553.4482
    318.5825        554.8880
    319.0710        556.2940
    319.5143        557.6622
    319.9050        558.9885
    320.2360        560.2692
    320.5000        561.4999
    320.6923        562.6784
    320.8178        563.8066
    320.8842        564.8883
    320.8989        565.9271
    320.8694        566.9265
    320.8032        567.8901
    320.7077        568.8216
    320.5905        569.7245
    320.4590        570.6024
    320.3209        571.4590
    320.1834        572.2978
    320.0543        573.1225
    319.9409        573.9366
    319.8507        574.7437
    319.7913        575.5474
    319.7701        576.3513
    319.7946        577.1590
    319.8724        577.9742
    320.0109        578.8004
    320.2176        579.6411
    320.5000        580.4999
    320.8629        581.3799
    321.3006        582.2794
    321.8044        583.1969
    322.3659        584.1302
    322.9767        585.0773
    323.6281        586.0364
    324.3117        587.0052
    325.0190        587.9822
    325.7414        588.9650
    326.4706        589.9517
    327.1979        590.9404
    327.9149        591.9291
    328.6130        592.9159
    329.2838        593.8986
    329.9189        594.8754
    330.5095        595.8443
    331.0473        596.8032
    331.5237        597.7502
    331.9304        598.6833
    332.2586        599.6006
    332.5000        600.5001
    332.6485        601.3801
    332.7082        602.2415
    332.6852        603.0852
    332.5863        603.9123
    332.4177        604.7240
    332.1859        605.5214
    331.8974        606.3054
    331.5586        607.0773
    331.1758        607.8380
    330.7556        608.5887
    330.3043        609.3306
    329.8285        610.0646
    329.3344        610.7921
    328.8286        611.5137
    328.3176        612.2309
    327.8076        612.9447
    327.3052        613.6561
    326.8169        614.3663
    326.3489        615.0761
    325.9078        615.7871
    325.5000        616.5000
    325.1309        617.2157
    324.8018        617.9333
    324.5129        618.6520
    324.2645        619.3705
    324.0570        620.0876
    323.8905        620.8026
    323.7653        621.5140
    323.6817        622.2208
    323.6399        622.9221
    323.6403        623.6166
    323.6830        624.3034
    323.7684        624.9812
    323.8967        625.6489
    324.0682        626.3057
    324.2831        626.9501
    324.5418        627.5814
    324.8444        628.1983
    325.1913        628.7997
    325.5826        629.3845
    326.0188        629.9516
    326.5000        630.5000
    327.0250        631.0296
    327.5865        631.5446
    328.1758        632.0502
    328.7839        632.5516
    329.4022        633.0541
    330.0219        633.5629
    330.6341        634.0831
    331.2300        634.6201
    331.8010        635.1791
    332.3381        635.7651
    332.8326        636.3837
    333.2757        637.0397
    333.6586        637.7388
    333.9726        638.4858
    334.2087        639.2861
    334.3583        640.1451
    334.4126        641.0676
    334.3626        642.0593
    334.1997        643.1250
    333.9151        644.2702
    333.5000        645.5000
    332.9489        646.8176
    332.2702        648.2175
    331.4752        649.6923
    330.5756        651.2345
    329.5831        652.8365
    328.5090        654.4911
    327.3651        656.1906
    326.1631        657.9274
    324.9142        659.6940
    323.6302        661.4832
    322.3228        663.2872
    321.0033        665.0987
    319.6834        666.9100
    318.3748        668.7140
    317.0889        670.5027
    315.8373        672.2691
    314.6317        674.0054
    313.4836        675.7041
    312.4045        677.3577
    311.4062        678.9588
    310.5000        680.5000
    309.6946        681.9751
    308.9867        683.3842
    308.3697        684.7285
    307.8372        686.0098
    307.3829        687.2290
    307.0003        688.3881
    306.6830        689.4882
    306.4245        690.5308
    306.2185        691.5172
    306.0585        692.4490
    305.9382        693.3275
    305.8510        694.1544
    305.7905        694.9307
    305.7504        695.6582
    305.7242        696.3381
    305.7056        696.9720
    305.6880        697.5613
    305.6651        698.1072
    305.6303        698.6114
    305.5775        699.0751
    305.5000        699.4999
    305.3943        699.8882
    305.2677        700.2460
    305.1306        700.5800
    304.9931        700.8975
    304.8655        701.2053
    304.7579        701.5105
    304.6806        701.8199
    304.6439        702.1405
    304.6577        702.4794
    304.7326        702.8433
    304.8786        703.2394
    305.1060        703.6747
    305.4250        704.1559
    305.8457        704.6902
    306.3785        705.2845
    307.0336        705.9458
    307.8211        706.6809
    308.7513        707.4969
    309.8343        708.4009
    311.0805        709.3995
    312.5000        710.4999
    314.0984        711.7067
    315.8628        713.0143
    317.7754        714.4148
    319.8188        715.9003
    321.9754        717.4629
    324.2275        719.0948
    326.5575        720.7880
    328.9478        722.5345
    331.3808        724.3265
    333.8389        726.1561
    336.3045        728.0153
    338.7600        729.8963
    341.1878        731.7911
    343.5702        733.6919
    345.8898        735.5908
    348.1289        737.4799
    350.2698        739.3511
    352.2950        741.1967
    354.1868        743.0085
    355.9276        744.7789
    357.5000        746.5000
    358.8907        748.1658
    360.1049        749.7780
    361.1524        751.3409
    362.0427        752.8582
    362.7855        754.3340
    363.3905        755.7722
    363.8673        757.1766
    364.2256        758.5512
    364.4752        759.9000
    364.6255        761.2269
    364.6864        762.5357
    364.6674        763.8304
    364.5783        765.1152
    364.4288        766.3937
    364.2284        767.6699
    363.9868        768.9479
    363.7137        770.2313
    363.4189        771.5244
    363.1118        772.8309
    362.8023        774.1548
    362.5000        775.5000
    362.2135        776.8691
    361.9474        778.2589
    361.7053        779.6647
    361.4906        781.0820
    361.3071        782.5064
    361.1581        783.9331
    361.0475        785.3576
    360.9785        786.7753
    360.9548        788.1815
    360.9800        789.5718
    361.0576        790.9414
    361.1912        792.2861
    361.3844        793.6009
    361.6407        794.8815
    361.9635        796.1231
    362.3567        797.3214
    362.8235        798.4715
    363.3678        799.5690
    363.9929        800.6094
    364.7025        801.5878
    365.5000        802.5000
    366.3858        803.3444
    367.3471        804.1321
    368.3677        804.8777
    369.4315        805.5956
    370.5223        806.3000
    371.6241        807.0055
    372.7207        807.7265
    373.7960        808.4771
    374.8339        809.2721
    375.8182        810.1256
    376.7330        811.0522
    377.5618        812.0662
    378.2887        813.1819
    378.8976        814.4139
    379.3723        815.7764
    379.6967        817.2839
    379.8547        818.9507
    379.8301        820.7914
    379.6069        822.8203
    379.1689        825.0516
    378.5000        827.5000
    377.5895        830.1738
    376.4481        833.0577
    375.0922        836.1304
    373.5379        839.3707
    371.8015        842.7574
    369.8993        846.2691
    367.8474        849.8847
    365.6621        853.5828
    363.3597        857.3422
    360.9563        861.1417
    358.4680        864.9603
    355.9115        868.7760
    353.3027        872.5681
    350.6579        876.3152
    347.9934        879.9961
    345.3253        883.5895
    342.6699        887.0741
    340.0434        890.4288
    337.4622        893.6321
    334.9422        896.6630
    332.5000        899.4999
    330.1472        902.1273
    327.8776        904.5500
    325.6807        906.7783
    323.5459        908.8228
    321.4627        910.6938
    319.4204        912.4017
    317.4084        913.9567
    315.4163        915.3694
    313.4332        916.6500
    311.4488        917.8091
    309.4522        918.8571
    307.4333        919.8040
    305.3812        920.6604
    303.2853        921.4368
    301.1350        922.1434
    298.9199        922.7907
    296.6293        923.3890
    294.2526        923.9486
    291.7792        924.4801
    289.1985        924.9938
    286.5000        925.5001
    283.6798        926.0076
    280.7612        926.5192
    277.7742        927.0359
    274.7487        927.5590
    271.7147        928.0895
    268.7024        928.6285
    265.7415        929.1771
    262.8622        929.7366
    260.0944        930.3079
    257.4682        930.8922
    255.0133        931.4908
    252.7602        932.1045
    250.7386        932.7346
    248.9784        933.3823
    247.5098        934.0485
    246.3628        934.7346
    245.5672        935.4413
    245.1532        936.1702
    245.1506        936.9222
    245.5895        937.6985
    246.5000        938.5001
    247.9030        939.3277
    249.7835        940.1805
    252.1178        941.0574
    254.8820        941.9570
    258.0521        942.8779
    261.6043        943.8190
    265.5147        944.7791
    269.7595        945.7568
    274.3147        946.7509
    279.1565        947.7602
    284.2613        948.7834
    289.6046        949.8191
    295.1628        950.8661
    300.9120        951.9233
    306.8284        952.9894
    312.8881        954.0629
    319.0672        955.1428
    325.3418        956.2277
    331.6881        957.3163
    338.0821        958.4075
    344.5000        959.4999
